nom_estab,codigo_act,nombre_act,alcaldia,latitud,longitud,sector_v1
PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.41057587,-99.14424894,público
PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.40612128,-99.14828678,público
PILARES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.44978316,-99.14652466,público
PILARES 100 METROS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.52652384,-99.15877927,público
PILARES 8 DE AGOSTO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Benito Juárez,19.39506119,-99.18778702,público
PILARES ACAHUALTEPEC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.34664968,-99.00809976,público
PILARES ACUEXCOMATL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Xochimilco,19.2595618,-99.02804902,público
PILARES ADOLFO LOPEZ MATEOS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Venustiano Carranza,19.42120561,-99.07087821,público
PILARES ANTONIO ELGHERA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Benito Juárez,19.38323448,-99.18703698,público
PILARES ANTONIO MOTA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tlalpan,19.29890518,-99.22731095,público
PILARES ARAGON VII,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.46981768,-99.07556748,público
PILARES ARBOL DEL CONOCIMIENTO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.38337859,-99.2238243,público
PILARES BAMBU,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.34041406,-99.00523921,público
PILARES BARRIO NORTE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.37841186,-99.20617753,público
PILARES BENITO JUAREZ Y EL LIBERALISMO MEXICANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.41284874,-99.16287867,público
PILARES BODOQUEPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Xochimilco,19.2687181,-99.10034877,público
PILARES BOLEO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.45729112,-99.12381445,público
PILARES BOSQUE DE ARAGON,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.458333,-99.06949931,público
PILARES CALMECAC MIRAVALLE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.33447462,-98.99774115,público
PILARES CANDELARIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.52278813,-99.13247656,público
PILARES CANDELARIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Venustiano Carranza,19.43198336,-99.12004767,público
PILARES CANTERA CDC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.32108401,-99.17264508,público
PILARES CARLOTA BOTEY,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.34095684,-99.066184,público
PILARES CARMEN SERDAN BAJO PUENTE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.32099515,-99.11235147,público
PILARES CDMX,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.47565838,-99.11564538,público
PILARES CENTRAL DE ABASTO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.3731723,-99.0992757,público
PILARES CENTRAL DE ABASTO 2 PRODUCTORES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.37002841,-99.08398876,público
PILARES CENTRO COMUNITARIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.46019859,-99.16012643,público
PILARES CERRO AZUL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.32608599,-99.02779979,público
PILARES CHABACANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.4078814,-99.1359884,público
PILARES CHALMA DE GUADALUPE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.54805924,-99.15139772,público
PILARES CHAMONTOYA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.31806752,-99.26818839,público
PILARES CMDX,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.47569617,-99.11563123,público
PILARES COMPOSITORES MEXICANOS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.56688506,-99.1394726,público
PILARES COMUNITARIO PARAJE SAN JUAN JOYA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.3360216,-99.06707201,público
PILARES CONSTITUCION DE 1917,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.34429682,-99.06100243,público
PILARES COYUYA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztacalco,19.39834619,-99.113911,público
PILARES CUAJIMALPA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuajimalpa de Morelos,19.35693038,-99.29916043,público
PILARES DAVID CERVANTES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tlalpan,19.23912985,-99.15063372,público
PILARES DEMETRIO VALLEJO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,La Magdalena Contreras,19.31238871,-99.23317531,público
PILARES DESARROLLO URBANO QUETZALCOATL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.33720292,-99.0465,público
PILARES DOLORES OLMEDO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Xochimilco,19.27184184,-99.1281234,público
PILARES ECOGUARDAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tlalpan,19.27020983,-99.20558877,público
PILARES EJERCITO CONSTITUCIONALISTA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.38642768,-99.05702886,público
PILARES EL BOSQUE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.39252846,-99.19849684,público
PILARES EL MOLINO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.29202408,-99.06221972,público
PILARES EL ROSARIO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Azcapotzalco,19.51312805,-99.20078798,público
PILARES EMILIANO ZAPATA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.32692495,-99.13810385,público
PILARES EMILIO ROSAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.35250965,-99.05644152,público
PILARES ESCUADRON 201,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.37020584,-99.108019,público
PILARES EVANGELINA CORONA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.4226545,-99.13255318,público
PILARES FELIPE ANGELES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Venustiano Carranza,19.45247908,-99.113437,público
PILARES FRANCISCO J MUGICA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.32495124,-99.10631566,público
PILARES GARCIA LORCA ZAPOTITLA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tláhuac,19.31225792,-99.0380169,público
PILARES GENERAL LAZARO CARDENAS DEL RIOSELENE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tláhuac,19.29481301,-98.99811522,público
PILARES GIRASOL,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.56023827,-99.14732047,público
PILARES GLORIETA DE LOS INSURGENTES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.42308673,-99.16291916,público
PILARES HUAYATLA CIUDAD DE MEXICO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,La Magdalena Contreras,19.30541077,-99.24843638,público
PILARES IXHUATEPEC,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.50887201,-99.10858446,público
PILARES JAIME AVILES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.31120854,-99.16319501,público
PILARES JAIME TORRES BODET,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tláhuac,19.2307332,-98.99972162,público
PILARES JESUS MALDONADO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Coyoacán,19.30992175,-99.15681829,público
PILARES JOSE REVUELTAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.32031127,-99.06551068,público
PILARES JUVENTINO ROSAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,La Magdalena Contreras,19.30613574,-99.23317819,público
PILARES LA COMUNA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.32674971,-99.03977178,público
PILARES LA CUESTA-ADELA VELARDE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.34550936,-99.22590054,público
PILARES LA EQUIDAD,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuauhtémoc,19.44396503,-99.13065951,público
PILARES LA HIGUERA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,La Magdalena Contreras,19.32079696,-99.25813241,público
PILARES LA JOYA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Tlalpan,19.27841766,-99.16748739,público
PILARES LA MALINCHE,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,La Magdalena Contreras,19.32371554,-99.23946704,público
PILARES LA MUELA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.53241294,-99.14383578,público
PILARES LA NARANJA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Azcapotzalco,19.47438267,-99.21841109,público
PILARES LAS AGUILAS DIGNA OCHOA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.36202765,-99.20604704,público
PILARES LAS SALINAS,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Azcapotzalco,19.48910899,-99.16655577,público
PILARES LEYES DE REFORMA TERCERA SECCION,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.37535178,-99.06257889,público
PILARES LIC. BENITO JUAREZ GARCIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Cuajimalpa de Morelos,19.34800533,-99.30946489,público
PILARES LOS REYES CULHUACAN,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.34348753,-99.1026705,público
PILARES MALACATES,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.57489084,-99.12864267,público
PILARES MARCELINO BUENDIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Iztapalapa,19.38046168,-99.06934173,público
PILARES MARTHA PEREZ BEJARANO,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.39231687,-99.20760251,público
PILARES MARTIN CARRERA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Gustavo A. Madero,19.48571663,-99.11304143,público
PILARES MIGUEL GAONA ARMENTIA,624112,Servicios de orientación y trabajo social para la niñez y la juventud prestados por el sector público,Álvaro Obregón,19.35602705,-99.25178107,público
