stop_id,stop_name,stop_lat,stop_lon,agencia,grupo_stop_id
010C1951-BOTUSUR81,Lorenzo Boturini - Sur 81,19.41704,-99.12294,01,959
010C1951-BOTUIXNAHUAL,Lorenzo Boturini - Ixnahualtongo,19.41724,-99.12521,01,960
010C1951-BOTUCALZVIGA,Lorenzo Boturini - Calz. de la Viga,19.41745,-99.12736,01,961
010C1951-BOTUTOPACIO,Lorenzo Boturini - Topacio,19.41757,-99.12863,01,962
010C1951-BOTUCLAVIJER,Lorenzo Boturini - Francisco J. Clavijero,19.41766,-99.12979,01,963
010C1951-BOTUXOCOGO,Lorenzo Boturini - Xocongo,19.41785,-99.13173,01,964
010C1951-BOTU5FEBRER,Lorenzo Boturini - 5 de Febrero,19.41824,-99.1359,01,965
010C1951-BOTUICATOLIC,Lorenzo Boturini - Isabel la Católica,19.41842,-99.138,01,966
010C1951-BLRADELAPENA,Bolivar - Rafael Ángel de la Peña,19.41819,-99.14069,01,967
010C1951-BOLJCUELLAR,Bolivar - José Cuellar,19.41701,-99.1409,01,968
010C1951-MMFEJCTRALC,Manuel M. Flores - Eje Central Lázaro Cardenas,19.41696,-99.14337,01,969
010C1951-DRTERRES,Dr. Martínez del Río - Dr. José Terres,19.41714,-99.14553,01,970
010C1951-TERRVERTIZ,Dr. José Terres - Dr. José María Vértiz,19.41658,-99.14764,01,971
010C1951-TERRNHEROES,Dr. José Terres - Niños Héroes,19.41511,-99.15082,01,972
010C1951-PSTRLUCIO,Dr. Pasteur - Dr. Rafael Lucio,19.414,-99.15292,01,973
010C1951-PSTRCUAUHTEM,Dr. Pasteur - Av. Cuauhtémoc,19.41318,-99.1545,01,974
010C1951-COAMERIDA,Coahuila - Mérida,19.41275,-99.15568,01,975
010C1951-COAORIZABA,Coahuila - Orizaba,19.41227,-99.15806,01,976
010C1951-COAYUCATAN,Coahuila - Yucatán,19.412,-99.15936,01,977
010C1951-COATONALA,Coahuila - Tonalá,19.41172000000001,-99.16088,01,978
010C1951-COAMNTEREY,Coahuila - Monterrey,19.41145,-99.16236,01,979
010C1951-COAMEDELLIN,Coahuila - Medellin,19.41107,-99.16424,01,980
010C1951-COAMANZANILL,Coahuila - Manzanillo,19.41076,-99.16585,01,981
010C1951-COAHUINSURG,Coahuila - Insurgentes,19.41056,-99.16677,01,982
010C1951-MICHNAVMX,Michoacan - Av. México,19.41108,-99.16865,01,983
010C1951-AVMXSONORA,Av. México - Sonora,19.41297,-99.16799,01,984
010C1951-SNRMX,Av. Sonora - México,19.41434,-99.16869,01,985
010C1951-SNREJ2SNVOL,Av. Sonora - Eje 2 Sur Nuevo León,19.41577,-99.16978,01,986
010C1951-SNRCOLIMA,Av. Sonora - Colima,19.41725,-99.17094,01,987
010C1951-SNRDURANGO,Av. Sonora - Durango,19.41851,-99.17189,01,988
010C1951-PUBLTAMPICO,Puebla - Tampico,19.419970000000006,-99.17514,01,989
010C1950-EJ3OEJ1SFRAY,Eje 3 Oriente Francisco del Paso y Troncoso - Eje 1 Sur Fray Servando Teresa de Mier,19.41953,-99.11185,01,990
010C1950-EJ3ORNO13,Eje 3 Oriente Francisco del Paso y Troncoso - Retorno 13,19.41496,-99.11233,01,991
010C1950-EJ2ASACONCHI,Eje 2A Sur  Av. del Taller - Aconchi,19.41395,-99.11597,01,992
010C1950-EJ2ASCUCURP,Eje 2A Sur Av. del Taller - Cucurpe,19.413870000000006,-99.11792,01,993
010C1950-EJ2ASCAJEME,Eje 2A Sur Av. del Taller - Cajeme,19.4137,-99.12116,01,994
010C1950-EJ2ASEJ2OTE,Eje 2A Sur Av. del Taller - Eje 2 Oriente Honorable Congreso de la Unión,19.4136,-99.12204,01,995
010C1950-EJ2ASTORNO,Eje 2A Sur Av. del Taller - Torno,19.41351,-99.1246,01,996
010C1950-EJ2ASRESURRE,Eje 2A Sur Av. del Taller - Callejón de la Resurrección,19.41346,-99.12618,01,997
010C1950-EJ2ASEJ1OVIG,Eje 2A Sur Av. del Taller - Eje 1 Oriente Calz. de la Viga,19.41332,-99.12883,01,998
010C1950-EJ2AS5FEBRE,Eje 2A Sur Manuel Payno - 5 de Febrero,19.41368,-99.13695,01,999
010C1950-EJ2ASICATOLC,Eje 2A Sur Manuel Payno - Isabel la Católica,19.41385,-99.13913,01,1000
010C1950-EJ2ASBOLIVAR,Eje 2A Sur Manuel Payno - Bolivar ,19.41403,-99.14142,01,1001
010C1950-EJ2ASEJCTRAL,Eje 2A Sur Dr. Balmis - Eje Central Lázaro Cardenas,19.41423,-99.14415,01,1002
010C1950-EJ2ASBARRAGA,Eje 2A Sur Dr. Balmis - Dr. Barragan,19.41433,-99.14536,01,1003
010C1950-EJ2ASANDRADE,Eje 2A Sur Dr. Balmis - Dr. Andrade,19.41444,-99.14687,01,1004
010C1950-EJ2ASVERTIZ,Eje 2A Sur Dr. Balmis - Dr. José María Vértiz,19.41457,-99.14854,01,1005
010C1950-EJ2ASJIMENEZ,Eje 2A Sur Dr. Balmis - Dr. Jiménez,19.41467,-99.15,01,1006
010C1950-EJ2ASRLUCIO,Eje 2A Sur Dr. Balmis - Dr. Rafael Lucio,19.41492,-99.15305,01,1007
010C1950-EJ2ASVILLADA,Eje 2A Sur Dr. Balmis - Dr. M. Villada,19.41501,-99.1542,01,1008
010C1950-SLPCUAUHTEM,Eje 2A Sur San Luis Potosi - Eje 1 Poniente Av. Cuauhtémoc,19.41494,-99.15505,01,1009
010C1950-SLPMERIDA,Eje 2A Sur San Luis Potosi - Mérida,19.41466,-99.15651,01,1010
010C1950-SLPORIZABA,Eje 2A Sur San Luis Potosi - Orizaba,19.41422,-99.15884,01,1011
010C1950-SLPTONALA,Eje 2A Sur San Luis Potosi - Tonalá,19.41365,-99.16171,01,1012
010C1950-SLPEJ2PMREY,San Luis Potosi - Eje 2 Poniente Monterrey,19.41334,-99.16324,01,1013
010C1950-SLPEJ3PMEDEL,San Luis Potosi - Eje 3 Poniente Medellin,19.41303,-99.16505,01,1014
010C1950-SNRINSURGNT,Av. Sonora - Insurgentes,19.41266,-99.16658,01,1015
010C1950-SNRPRQUEMX,Av. Sonora - Parque México,19.41356,-99.16836,01,1016
010C1950-SNRAMSTERDA,Av. Sonora - Amsterdam,19.41515,-99.16959,01,1017
010C1950-SNRPRQESPAN,Av. Sonora Parque EspaNa,19.4167,-99.17072,01,1018
010C1950-SINOLSONORA,Sinaloa - Av. Sonora,19.41935,-99.17341,01,1019
010C1950-ACAPLCPUEBL,Acapulco - Puebla,19.42016,-99.1744,01,1020
010C1950-CETRAMCHAP,Base Cetram Chapultepec,19.42092,-99.17559,01,1021
010C1931-EJ4OHUALQUIL,Eje 4 Oriente Canal Río de Churubusco - Hualquila,19.37244,-99.0994,01,1022
010C1931-EJ4OPLZCTRAL,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,19.37759,-99.09639,01,1023
010C1931-EJ4OAPATLACO,Eje 4 Oriente Canal Río de Churubusco - Canal de Apatlaco,19.37955,-99.0954,01,1024
010C1931-EJ4OTEZONTLE,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,19.38355,-99.09284,01,1025
010C1931-EJ4OMEZCALAP,Eje 4 Oriente Canal Río de Churubusco - Río Mezcalapa,19.38765,-99.0904,01,1026
010C1931-EJ4ORODEO,Eje 4 Oriente Canal Río de Churubusco - El Rodeo,19.3918,-99.08771,01,1027
010C1931-EJ4OSUR16,Eje 4 Oriente Canal Río de Churubusco - Sur 16,19.39625,-99.08484,01,1028
010C1931-EJ4OSUR12,Eje 4 Oriente Canal Río de Churubusco - Sur 12,19.39895,-99.08314,01,1029
010C1931-EJ4OSUR8,Eje 4 Oriente Canal Río Churubusco - Sur 8,19.40118,-99.08172,01,1030
010C1931-EJ4OSUR4PTE,Eje 4 Oriente Canal Río de Churubusco - Av. Sur 4 Poniente,19.40453,-99.0799,01,1031
010C1931-AVSUROTE217,Av. Sur - Oriente 217,19.40487000000001,-99.0815,01,1032
010C1930-CTRALABASTO,Base Central de Abastos,19.37245,-99.09617,01,1033
010C1930-EJ4OHUALQUIL,Eje 4 Oriente Canal Río de Churubusco - Hualquila,19.37265,-99.09956,01,1022
010C1930-EJ4OPLZCTRAL,Eje 4 Oriente Canal Río de Churubusco - Plaza Central,19.3803,-99.09557,01,1034
010C1930-EJ4OTEZONTLE,Eje 4 Oriente Canal Río de Churubusco - Canal de Tezontle,19.38432,-99.09287,01,1035
010C1930-EJ4OPTECARRI,Eje 4 Oriente Canal Río de Churubusco - Puente Carrizo,19.38619,-99.09167,01,1036
010C1930-EJ4OTEAVTE,Eje 4 Oriente Canal Río de Churubusco - Av. Té,19.39234,-99.08772,01,1037
010C1930-EJ4OVAINILLA,Eje 4 Oriente Canal Río de Churubusco - Vainilla,19.39417000000001,-99.08668,01,1038
010C1930-EJ4OSUR12,Eje 4 Oriente Canal Río de Churubusco - Sur 12,19.39923,-99.08332,01,1029
010C1920-MTROSEVILLA,Av. Chapultepec - Metro Sevilla,19.4216,-99.17119,01,1039
010C1921-CHAPUSEVILLA,Av. Chapultepec - Sevilla,19.42264,-99.17012,01,1040
010C1921-CHAPUPRAGA,Av. Chapultepec - Praga,19.42264,-99.16848,01,1041
010C1921-CHAPUVARSOV,Av. Chapultepec - Varsovia,19.42301,-99.16702,01,1042
010C1921-CHAPUNAPOLE,Av. Chapultepec - Nápoles,19.42483,-99.15873,01,1043
010C1921-CHAPUVERSAL,Av. Chapultepec - Versalles,19.42539,-99.15628,01,1044
010C1921-CHAPCUAUHT,Av. Chapultepec - Metro Cuauhtémoc,19.42579,-99.1545,01,1045
010C1920-EJ1SMERIDA,Eje 1 Sur Av. Chapultepec - Mérida,19.42452,-99.15903,01,1043
010C1920-EJ1SMORELIA,Eje 1 Sur Av. Chapultepec - Morelia,19.42506,-99.15657,01,1044
010C1920-CALLE81,Base Calle 81,19.40943,-99.07916,01,1046
010C1901-EJ1SCALL77,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 77,19.40765,-99.08151,01,1047
010C1901-EJ1SCALL65,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 65,19.40911,-99.08407,01,1048
010C1901-EJ1SCALL57,Eje 1 Sur Gral.  Francisco Morazán - Av. 8 Calle 57,19.41018,-99.08591,01,1049
010C1901-EJ1SCALL47,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,19.41152,-99.08825,01,1050
010C1901-EJ1SCALL33,Eje 1 Sur Gral. Francisco Morazán - Av. 8 y Calle 33,19.4137,-99.09202,01,1051
010C1901-EJ1SCALL23,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 23,19.41449,-99.09339,01,1052
010C1901-EJ1SCALL13,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,19.41551,-99.09514,01,1053
010C1901-EJ1SBLVDPTOA,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Cto. Interior Blvd. Puerto Aéreo,19.41683,-99.09749,01,1054
010C1901-EJ1SJGALINDO,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,19.41709,-99.09886,01,1055
010C1901-EJ1SRNO22,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 22,19.4176,-99.10198,01,1056
010C1901-EJ1SRNO10,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 10,19.41851,-99.10552,01,1057
010C1901-EJ1SGENAROG,Eje 1 Sur Fray Servando Teresa de Mier - Génaro García,19.41896,-99.10725,01,1058
010C1901-EJ1SRNO6B,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 6B,19.41939,-99.10897,01,1059
010C1901-EJ1SEJ3OTE,Eje 1 Sur Fray Servando Teresa de Mier - Eje 3 Oriente Francisco del Paso y Troncoso,19.41999,-99.11132,01,1060
010C1901-EJ3OCECILIOR,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo,19.42373,-99.11141,01,1061
010C1901-EJ3OUNIDADAN,Eje 3 Oriente Francisco del Paso y Troncoso - Unidad Anaranjada,19.42602,-99.11116,01,1062
010C1901-EJ3OROBELO,Eje 3 Oriente Francisco del Paso y Troncoso - Cecilio Robelo II,19.42397,-99.1119,01,1063
010C1901-EJ3SEJ2SFRAY,Eje 3 Sur Francisco del Paso y Troncoso -  Eje 2 Sur Fray Servando Teresa de Mier,19.42046,-99.11227,01,1064
010C1901-EJ1SLAZAROP,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,19.42084,-99.11466,01,1065
010C1901-EJ1SUR103,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42134,-99.1165,01,1066
010C1901-EJ1SCONUNION,Eje 1 Sur Fray Servando Teresa de Mier - Congreso de la Unión,19.42226,-99.11998,01,1067
010C1901-EJ1SCIPRION,Eje 1 Sur Fray Servando Teresa de Mier - San Ciprion,19.42258,-99.12228,01,1068
010C1901-EJ1SCIRCUNVA,Eje 1 Sur Fray Servando Teresa de Mier - Circunvalación,19.42295,-99.12555,01,1069
010C1901-EJ1STOPACIO,Eje 1 Sur Fray Servando Teresa de Mier - Topacio,19.4233,-99.12808,01,1070
010C1901-EJ1ASNPABLO,Eje 1A Sur Topacio - San Pablo,19.42577,-99.128,01,1071
010C1901-EJ1ASJESUSMA,Eje 1A Sur Topacio - Jesús María,19.42618,-99.12873,01,1072
010C1901-EJ1ASPINOSUA,Eje 1A Sur José María Izazaga - José María Pino Suárez,19.426,-99.13261,01,1073
010C1901-EJ1AS20NOVIE,Eje 1A Sur José María Izazaga - 20 de Noviembre,19.42612,-99.13396,01,1074
010C1901-EJ1ASCATOLCA,Eje 1A Sur José María Izazaga - Isabel la Católica,19.42642,-99.13717,01,1075
010C1901-EJ1ASBOLIVAR,Eje 1A Sir José María Izazaga - Bolivar,19.4266,-99.13925,01,1076
010C1901-EJ1ASIGUALDD,Eje 1A Sur José María Izazaga - Igualdad,19.4267,-99.14032,01,1077
010C1901-EJ1ASEJCTRAL,Eje 1A Sur José María Izazaga - Eje Central Lázaro Cardenas,19.42696,-99.14178,01,1078
010C1901-EJ1ASLTOAGUA,Eje 1A Sur Arcos de Belén - Metro Salto del Agua,19.42702,-99.14332,01,1079
010C1901-EJ1ASLMOYAS,Eje 1A Sur Arcos de Belén - Luis Moyas ,19.4273,-99.14595,01,1080
010C1901-EJ1ASBALDERA,Eje 1A Sur Arcos de Belén - Balderas,19.42736,-99.14864,01,1081
010C1901-EJ1SENRICOM,Eje 1 Sur Av. Chapultepec - Enrico Martínez,19.42681,-99.15073,01,1082
010C1901-EJ1SBUCARELI,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Bucareli ,19.42611,-99.15329,01,1083
010C1901-TURINAGLEZ,Turín - Abraham González,19.42661,-99.15472,01,1084
010C1901-AGLUCERNA,Abraham González - Lucerna,19.42887,-99.15398,01,1085
010C1901-AGRALPRIM,Abraham González - Gral. Prim,19.42991,-99.15357,01,1086
010C1901-AGSRIAGOBER,Abraham González - Secretaría de Gobernación,19.43125,-99.15297,01,1087
010C1901-AGMORELOS,Abraham González - Morelos,19.43264,-99.1524,01,1088
010C1901-MRLSREFORM,Morelos  - Paseo de la Reforma,19.43318,-99.15403,01,278
010C1901-CASOMADRID,Maestro Antonio Caso - Madrid,19.43412,-99.15568,01,1089
010C1901-CASOINSURG,Maestro Antonio Caso - Insurgentes,19.43441,-99.15781,01,1090
010C1901-CASOSCARNOT,Maestro Antonio Caso - Sadi Carnot,19.43456,-99.15881,01,1091
010C1901-CASORENDON,Maestro Antonio Caso - Serapio Rendón,19.43478,-99.16026,01,1092
010C1901-MNALTERMINS,Marina Nacional - Laguna de Términos,19.44265,-99.17747,01,1093
010C1901-MNALXOCHIMI,Marina Nacional  - Lago Xochimilco,19.44375,-99.17836,01,1094
010C1901-MNALUNITEC,Marina Nacional - UNITEC,19.44612,-99.18036,01,1095
010C1901-MNALUVM,Marina Nacional - UVM,19.44651,-99.18068,01,1096
010C1901-MNALESCOBED,Marina Nacional -  Mariano Escobedo,19.44819,-99.18209,01,1097
010C1901-MNALGARDA,Marina Nacional - Lago Garda,19.44922,-99.18295,01,1098
010C1901-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,19.45164,-99.18493,01,522
010C1901-MNALGFSIDRA,Marina Nacional - Golfo de Sidra,19.45419,-99.18706,01,1099
010C1900-MTROTACUBA,Base Metro Tacuba,19.45827,-99.18932,01,26
010C1900-MNALESPIRDN,Marina Nacional - Lago Espiridino,19.45366,-99.18708,01,1100
010C1900-MNALFPECPTO,Marina Nacional - Felipe Carrillo Puerto,19.45221,-99.1859,01,89
010C1900-MNALGARDA,Marina Nacional - Lago Garda,19.44986,-99.18394,01,1101
010C1900-MNALESCOBED,Marina Nacional - Mariano Escobedo,19.44862,-99.18289,01,1102
010C1900-MNALAGOISEO,Marina Nacional - Lago Iseo,19.44666,-99.18128,01,1103
010C1900-MNALBOLSENA,Marina Nacional - Lago Bolsena,19.44533,-99.18016,01,1104
010C1900-MNALTERMINS,Marina Nacional - Laguna de Términos,19.44312,-99.17833,01,1105
010C1900-MNALMAYRAN,Marina Nacional - Laguna de Mayrán,19.44103,-99.17661,01,1106
010C1900-MRNALTELMEX,Marina Nacional - Telmex,19.43525,-99.16731,01,1107
010C1900-MMCONTLOGIN,Manuel María Contreras - Villalogín,19.43378,-99.16627,01,1108
010C1900-LOGINRNAZAS,Villalogín - Río Nazas,19.43335,-99.16526,01,1109
010C1900-LOGINRIONEVA,Villalogín - Río Neva,19.43281,-99.16329,01,1110
010C1900-LOGINREGORM,Villalogín - Reforma,19.43173,-99.15954,01,1111
010C1900-PRIMVIENA,Gral. Prim - Viena,19.43118,-99.1574,01,1112
010C1900-PRIMLISBOA,Gral. Prim - Lisboa,19.43071,-99.15578,01,1113
010C1900-VERSLIVERPO,Versalles - Liverpool,19.42852,-99.15547,01,1114
010C1900-VERSMARSELL,Versalles - Marsella,19.42716,-99.15597,01,1115
010C1900-VERSALLEJ1S,Versalles - Eje 1 Sur Av. Chapultepec,19.42552,-99.15658,01,1044
010C1900-EJ1SGUAYMAS,Eje 1 Sur Av. Chapultepec - Guaymas,19.42526,-99.15562,01,1116
010C1900-EJ1SEJ1PTEC,Eje 1 Sur Av. Chapultepec - Eje 1 Poniente Av. Cuauhtémoc,19.42561,-99.15395,01,1117
010C1900-EJ1SDRLUCIO,Eje 1 Sur Dr. Río de la Loza - Dr. Lucio,19.4255,-99.15138,01,1118
010C1900-EJ1SNHEROES,Eje 1 Sur Río de la Loza - Niños Héroes,19.42538,-99.14959,01,1119
010C1900-EJ1SDRVERTIZ,Eje 1 Sur Río de la Loza - Dr. Vértiz,19.42513,-99.14682,01,1120
010C1900-EJ1SCONCILIA,Eje 1 Sur Río de la Loza - Junta de Conciliación,19.42491,-99.14512,01,1121
010C1900-EJ1SEJCTRALC,Eje 1 Sur Río de la Loza - Eje Central Lázaro Cardenas,19.4246,-99.14279,01,1122
010C1900-EJ1SBOLIVAR,Eje 1 Sur Fray Servando Teresa de Mier - Bolivar,19.4243,-99.14015,01,1123
010C1900-EJ1SICATOLCA,Eje 1 Sur Fray Servando Teresa de Mier - Isabel la Católica,19.42401,-99.13788,01,1124
010C1900-EJ1SXOCONG,Eje 1 Sur Fray Servando Teresa de Mier - Xocongo,19.42341,-99.13127,01,1125
010C1900-EJ1SCLAVJERO,Eje 1 Sur Fray Servando Teresa de Mier - Clavijero,19.42317,-99.12944,01,1126
010C1900-EJ1SEJ1OTE,Eje 1 Sur Fray Servando Teresa de Mier - Eje 1 Oriente Anillo de Circunvalación,19.4229,-99.12745,01,1127
010C1900-EJ1SMSONORA,Eje 1 Sur Fray Servando Teresa de Mier - Mercado Sonora,19.42272,-99.12585,01,1069
010C1900-EJ1SUR81,Eje 1 Sur Fray Servando Teresa de Mier - Sur 81,19.422320000000006,-99.12257,01,1068
010C1900-EJ1SEJ2OTE,Eje 1 Sur Fray Servando Teresa de Mier - Eje 2 Oriente Honorable Congreso de la Unión,19.42213,-99.12094,01,1128
010C1900-EJ1SUR103,Eje 1 Sur Fray Servando Teresa de Mier - Sur 103,19.42092,-99.11694,01,1129
010C1900-EJ1SLAZAROPA,Eje 1 Sur Fray Servando Teresa de Mier - Lázaro Pavia,19.42052,-99.11477,01,1065
010C1900-EJ1SRNO7,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 7,19.41855,-99.10707,01,1058
010C1900-EJ1SICALDERO,Eje 1 Sur Fray Servando Teresa de Mier - Fernando Iglesias Calderón,19.41745,-99.10283,01,1130
010C1900-EJ1SRNO27,Eje 1 Sur Fray Servando Teresa de Mier - Retorno 27,19.41694,-99.10078,01,1131
010C1900-EJ1SGALINDOV,Eje 1 Sur Fray Servando Teresa de Mier - Jesús Galindo y Villa,19.4167,-99.09882,01,1055
010C1900-EJ1SCALL1,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 1,19.41657,-99.09756,01,1054
010C1900-EJ1SCALL13,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 13,19.415370000000006,-99.09547,01,1053
010C1900-EJ1SCALL33,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 33,19.41337,-99.09202,01,1051
010C1900-EJ1SCALL39,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 39,19.41284,-99.0911,01,1132
010C1900-EJ1SCALL47,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 47,19.41163,-99.089,01,1133
010C1900-EJ1SCALL57,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 57,19.41007,-99.08632,01,1049
010C1900-EJ1SCALL63,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 63,19.40936,-99.08506,01,1134
010C1900-EJ1SAV8CAL73,Eje 1 Sur Gral. Francisco Morazán - Av. 8 Calle 73,19.40802,-99.08275,01,1135
010C1900-EJ1SAV8CAL77,Eje 1 Sur - Av. 8 Calle 77,19.40756,-99.08195,01,1047
010C1900-CALL77AV6,Calle 77 - Av. 6,19.40834,-99.08119,01,1136
010C1900-77IZARAGOZA,Calle 77 - Calz. Ignacio Zaragoza,19.40992,-99.08017,01,1137
010C1900-LINDRFIERRO,Carlos A. Lindbergh - Roberto Fierro,19.41151,-99.0791,01,1138
010C1900-LINDHRUIZ,Carlos A. Lindbergh - Horacio Ruíz,19.41372,-99.07769,01,1139
010C1900-JPALBLERIOT,Juan Pablo Aldasoro - Luis Bleriot,19.41542,-99.07714,01,1140
010C1900-JPARGARROS,Juan Pablo Aldasoro - Rolando Garros,19.41604,-99.07824,01,1141
010C1900-DMNTLEBRIJA,Santos Dumont - Eje 1 Norte Miguel Lebrija,19.41726,-99.07835,01,487
010C1900-DUMONTVSANA,Santos Dumont - Juan Guillermo Villasana,19.41822,-99.0777,01,1142
010C1900-CETRAMPANTIT,Base Cetram Pantitlan,19.41713,-99.07326,01,1143
0100C720-AV504AV561,Av. 504 - Av. 561,19.45005,-99.08473,01,1144
0100C721-553EJ3NAV506,Av. 553 - Eje 3 Norte Av. 506,19.45421,-99.08493,01,1145
0100C721-553CDA547,Av. 553 - Cuarta Cerrada 547,19.45243,-99.08561,01,1146
0100C721-AV504AV561,Av. 504 - Av. 561,19.4501,-99.08444,01,1144
0100C721-AV504,Base Av. 504,19.44973,-99.08338,01,1147
0100C720-AV504,Base Av. 504,19.44912,-99.0831,01,1148
0100C720-AV504LFABELA,Av. 504 - Loreto Fabela,19.44962,-99.08345,01,1147
0100C720-AV504AV551,Av. 504 - Av. 551,19.4507,-99.08707,01,1149
0100C720-549CDA547,Av. 549 - Tercera Cerrada 547,19.45304,-99.08662,01,1150
0100C720-EJ3NAV549,Eje 3 Norte Av. 506 - Av. 549,19.4547,-99.08615,01,1151
0100C711-NTE1FPTE110,Norte 1 F - Poniente 110,19.47583,-99.14006,01,1152
0100C711-RMTEBASILISO,Real del Monte - Av. Ing. Basiliso Romo,19.472620000000006,-99.13098,01,1153
0100C710-EJ3NINSURGNT,Eje 3 Norte Av. Cuitlahuac - Av. Insurgentes Norte,19.4712,-99.138,01,1154
0100C710-EJCTRAMRAZA,Eje Central - Metro La Raza,19.46979,-99.13688,01,128
0100C710-EJCTRALCLAVE,Eje Central - Clave,19.46638,-99.13429,01,1155
0100C710-BOROSHUMAN,Borodin - Shuman,19.46859,-99.13321,01,1156
0100C700-EJ3NTERMONT,Eje 3 Norte Av. Cuitláhuac - Real del Monte,19.46991,-99.13223,01,1157
0100C701-MNOEDVOCHA,Gral. Mariano Escobedo - Deportivo Chapultepec,19.4267,-99.17935,01,1158
0100C701-MNOEHORACIO,Gral. Mariano Escobedo - Horacio,19.43336,-99.18189,01,1159
0100C701-MNOEHOMERO,Gral. Mariano Escobedo - Homero,19.43552,-99.18286,01,1160
0100C701-MNOEJNALMXN,Gral. Mariano Escobedo - Ejercito Nacional Mexicano,19.43731,-99.1836,01,1161
0100C701-MNOEALBERTO,Gral. Mariano Escobedo - Lago Alberto,19.44004,-99.18377,01,1162
0100C701-MNOEMAYRAN,Gral. Mariano Escobedo - Laguna de Mayran,19.44184,-99.1835,01,1163
0100C701-MNOETERMINS,Gral. Mariano Escobedo - Laguna de Términos,19.44387,-99.18308,01,1164
0100C701-MNOEBOLSENA,Gral. Mariano Escobedo - Lago Bolsena,19.44616,-99.18277,01,1165
0100C701-MNOEMARNAL,Gral. Mariano Escobedo - Marina Nacional,19.44893,-99.18234,01,1166
0100C701-MNOEFPEPTO,Av. Mariano Escobedo - Felipe Carrillo Puerto,19.4514,-99.18199,01,520
0100C701-MNOECANTABR,Av. Mariano Escobedo - Mar Cantabrico,19.45351,-99.18162,01,1167
0100C701-EJ3NMXTCB,Eje 3 Norte Av. Cuitlahuac - México-Tacuba,19.45672,-99.18046,01,1168
0100C701-EJ3NTRUJILLO,Eje 3 Norte Av. Cuitlahuac - Sánchez Trujillo,19.4593,-99.1788,01,1169
0100C701-EJ3NPTE44,Eje 3 Norte Av. Cuitlahuac - Poniente 44,19.46083,-99.17798,01,1170
0100C701-EJ3NEGIPTO,Eje 3 Norte Av. Cuitlahuac - Egipto,19.46256,-99.17783,01,1171
0100C701-EJ3NCLAVERIA,Eje 3 Norte Av. Cuitlahuac - Av. Clavería,19.46507,-99.1776,01,1172
0100C701-EJ3NILO,Eje 3 Norte Av. Cuitlahuac - Nilo,19.46707,-99.17718,01,1173
0100C701-EJ3NCAMARNS,Eje 3 Norte Av. Cuitlahuac - Camarones,19.46861,-99.17584,01,1174
0100C701-EJ3NGRANJAS,Eje 3 Norte Av. Cuitlahuac - Las Granjas,19.46899,-99.17461,01,1175
0100C701-EJ3NPLATANLS,Eje 3 Norte Av. Cuitlahuac - Platanales,19.47009,-99.17107,01,1176
