nom_estab,codigo_act,nombre_act,alcaldia,latitud,longitud
FARMACIA CONSULTORIO LESLY,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52967071,-99.14472033
FARMACIA CONSULTORIO MEDICO SAN GABRIEL SALUD INTEGRAL,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39515585,-99.1044931
FARMACIA DE GENERICOS INTERCAMBIABLES,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.30935121,-99.07080246
FARMACIA DE GENERICOS MISHA ATLANTIA,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.34682014,-99.23038372
FARMACIA DE GENERICOS RIGA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33146353,-99.08445767
FARMACIA DE LA LUZ,621111,Consultorios de medicina general del sector privado,Tláhuac,19.30095695,-99.05132791
FARMACIA DE LA MISERICORDIA,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52827213,-99.156095
FARMACIA DEL CARMEN,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.31730103,-99.08981837
FARMACIA EDITH,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.32379058,-99.02522429
FARMACIA EL REY,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.55713774,-99.13526414
FARMACIA FARABE MEDICS,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52051664,-99.12931191
FARMACIA FARMACURA,621111,Consultorios de medicina general del sector privado,Tlalpan,19.20037176,-99.14425458
FARMACIA FARMAMERICA,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.55551511,-99.13591274
FARMACIA FARMAMIA,621111,Consultorios de medicina general del sector privado,Cuajimalpa de Morelos,19.35250857,-99.3183627
FARMACIA GENERICOS,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.49259396,-99.18630273
FARMACIA GENERICOS,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28866433,-99.1220728
FARMACIA GENERICOS,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.43528123,-99.09687468
FARMACIA GENERICOS CONSULTORIO,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.41067015,-99.14589627
FARMACIA GER SAR,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.32962783,-99.24772804
FARMACIA GI,621111,Consultorios de medicina general del sector privado,Tláhuac,19.23239846,-98.99968357
FARMACIA GI,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.49664317,-99.18513626
FARMACIA GI,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.528241,-99.15614064
FARMACIA GI CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39068353,-99.06640113
FARMACIA GIXEN,621111,Consultorios de medicina general del sector privado,La Magdalena Contreras,19.33457551,-99.21635366
FARMACIA HEALTH CARE,621111,Consultorios de medicina general del sector privado,Tláhuac,19.29213659,-99.03434407
FARMACIA INCALLI,621111,Consultorios de medicina general del sector privado,Iztacalco,19.39348001,-99.09643192
FARMACIA LA GENEROSA CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.37238286,-99.17224058
FARMACIA LAGUNILLA CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.44423129,-99.13365532
FARMACIA LOS REYES,621111,Consultorios de medicina general del sector privado,Xochimilco,19.26507908,-99.10635365
FARMACIA LOS REYES,621111,Consultorios de medicina general del sector privado,Tláhuac,19.26645298,-99.00574725
FARMACIA MAYER,621111,Consultorios de medicina general del sector privado,Xochimilco,19.25337928,-99.06027705
FARMACIA MEDHUMAN,621111,Consultorios de medicina general del sector privado,La Magdalena Contreras,19.30066859,-99.23348986
FARMACIA MEDIKSALUD,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.41980923,-99.13926994
FARMACIA MICROLAB,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.37129854,-99.13048425
FARMACIA OLLIN,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.38837807,-99.05313789
FARMACIA PATENTE Y GENERICOS,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33117544,-99.05830915
FARMACIA PEDREGAL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.27659342,-99.24080362
FARMACIA REYNA AZUL,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34663612,-99.10745893
FARMACIA RIGA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.32752735,-99.09987279
FARMACIA SALUD FAMILIAR,621111,Consultorios de medicina general del sector privado,Coyoacán,19.32187851,-99.15391907
FARMACIA SAN ANTONIO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.46848467,-99.1310034
FARMACIA SAN BENITO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.46792912,-99.09629042
FARMACIA SAN MIGUEL,621111,Consultorios de medicina general del sector privado,Coyoacán,19.34947041,-99.15541106
FARMACIA SAN RAFAEL,621111,Consultorios de medicina general del sector privado,Coyoacán,19.3219052,-99.15843735
FARMACIA SANTA INES,621111,Consultorios de medicina general del sector privado,Xochimilco,19.23601502,-99.1168326
FARMACIA SIMILARES GENERICOS Y CONSULTORIO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34188333,-98.98783012
FARMACIA VERO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.55471929,-99.14043057
FARMACIA Y CONSULTORIO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.36029747,-99.0230415
FARMACIA Y CONSULTORIO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.38224699,-99.02718373
FARMACIA Y CONSULTORIO CALIDA Y CONSULTA EL MEDICAMENTO PERFECTO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33875684,-99.05035794
FARMACIA Y CONSULTORIO COMPROMISO DE CORAZON,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.37599969,-99.22182389
FARMACIA Y CONSULTORIO DOCTORA DIANA RIVAS,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.48646632,-99.07979639
FARMACIA Y CONSULTORIO EL CUBANO,621111,Consultorios de medicina general del sector privado,Iztacalco,19.40595216,-99.06331161
FARMACIA Y CONSULTORIO MEDICAMFRI,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34675368,-99.00719811
FARMACIA Y CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.32024945,-99.04734254
FARMACIA Y CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.55544089,-99.13021776
FARMACIA Y CONSULTORIO MEDICO ANGEL GUADALUPE,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.38245096,-99.03349866
FARMACIA Y CONSULTORIO MEDICO DOCTORA RUIZ,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.37305258,-99.1222911
FARMACIA Y CONSULTORIO MEDICO GRAND PHARMA,621111,Consultorios de medicina general del sector privado,Iztacalco,19.40339399,-99.06423308
FARMACIA Y CONSULTORIO MEDICO SAN FERNANDO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.32723704,-99.04523866
FARMACIA Y CONSULTORIO MONTELIER,621111,Consultorios de medicina general del sector privado,Iztacalco,19.38792674,-99.06705549
FARMACIA Y CONSULTORIO PAHCATLI,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.44974829,-99.10828933
FARMACIA Y CONSULTORIO PARAISO,621111,Consultorios de medicina general del sector privado,Milpa Alta,19.19056388,-99.08949388
FARMACIA Y CONSULTORIO SALUD Y VIDA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.38242123,-99.06997773
FARMACIA Y CONSULTORIO SIMILAR,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.36496316,-99.00264012
FARMACIA Y CONSULTORIO SIN NOMBRE,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28346287,-99.23201801
FARMACIA Y CONSULTORIO SIN NOMBRE,621111,Consultorios de medicina general del sector privado,Tláhuac,19.27723578,-98.99631592
FARMACIA Y OPTICA FEBRIZ,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28364841,-99.23274877
FARMACIA Y SERVICIO MEDICO BIENESTAR,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.29113703,-99.06685053
FARMACIA ZADA CONSULTORIO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.47376654,-99.0817114
FARMACIA ZEUS,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.32332562,-99.07798355
FARMACIAS DE MEDICAMENTOS GENERICOS Y EQUIVALENTE,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52066121,-99.15756513
FARMACIAS GENERICO PATENTE SIMILARES,621111,Consultorios de medicina general del sector privado,Cuajimalpa de Morelos,19.38836204,-99.26241324
FARMACIAS MAEL,621111,Consultorios de medicina general del sector privado,Coyoacán,19.32658601,-99.16881839
FARMACIAS MEXICANAS,621111,Consultorios de medicina general del sector privado,Tlalpan,19.27449436,-99.1448983
FARMACIAS PUNTO DE SALUD,621111,Consultorios de medicina general del sector privado,Coyoacán,19.33499001,-99.15877805
FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.50141193,-99.11115881
FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,La Magdalena Contreras,19.32141458,-99.22203437
FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.43427787,-99.14213726
FARMACIAS SIMILARES,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.4377094,-99.1473845
FARMACIAS SIMILARES SILTYC,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.4630427,-99.13744875
FARMACIAS XENERICS PHARMA,621111,Consultorios de medicina general del sector privado,Xochimilco,19.25537742,-99.06550083
FARMACIAS Y SIMILARES,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.41719326,-99.13821637
FARMACIAS YZA,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.39462038,-99.1650483
FLAMI FARMA,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52826991,-99.14436841
FUNDACION BEST,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.46451788,-99.16520598
FUNDACION BEST,621111,Consultorios de medicina general del sector privado,Azcapotzalco,19.4646608,-99.18111133
FUNDACION BEST,621111,Consultorios de medicina general del sector privado,Iztacalco,19.4010862,-99.1072032
FUNDACION BEST,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.42942638,-99.12904807
FUNDACION BEST,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.4124438,-99.08987278
FUNDACIÓN BEST AC,621111,Consultorios de medicina general del sector privado,Tlalpan,19.26698723,-99.17071986
FUNDACION BEST CONSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.36142078,-99.09429775
FUNDACION BESTS SA DE CV,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.36291457,-99.24849833
FUNDACION SALUD EN MOVIMIENTO AC,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.43778169,-99.19372298
GEA SERVICIO MEDICO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.30748474,-99.08240663
GENERICOS SAN JUDAS,621111,Consultorios de medicina general del sector privado,Venustiano Carranza,19.45015606,-99.11793316
GESTIONES CALLI,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.29031314,-99.0747869
GRUPO MEDICO,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.39410132,-99.17218186
GRUPO MEDICO BYO,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.38610985,-99.16743504
GRUPO MEDICO DEL SUR,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28881822,-99.12303072
GRUPO MEDICO INFANTIL,621111,Consultorios de medicina general del sector privado,Tlalpan,19.29571968,-99.2259939
GRUPO MEDICO MOCTEZUMA,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.44486823,-99.14552478
GRUPO MEDICO PRIMER CONTACTO,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.37939253,-99.14094024
GRUPO MEDICO RUBI,621111,Consultorios de medicina general del sector privado,Coyoacán,19.35175614,-99.16461503
GUIA MEDICA DEL ANGEL,621111,Consultorios de medicina general del sector privado,Coyoacán,19.3279359,-99.15544709
HERBOPHARMA,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.42535083,-99.15390057
HEROS MEDICOS,621111,Consultorios de medicina general del sector privado,Xochimilco,19.24914382,-99.11921639
HOMO MEDIC R.G,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.44786568,-99.05914819
HOSPITAL CENTRO MATERNO INFANTIL PRIVADO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34960461,-99.10969131
HYT INTEGRA,621111,Consultorios de medicina general del sector privado,Miguel Hidalgo,19.41245428,-99.18691051
INATSS COSULTORIO MEDICO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.35123889,-99.07359608
INFRAESTRUCTURA MEDICA EUMAR,621111,Consultorios de medicina general del sector privado,Iztacalco,19.4099911,-99.06207882
ITAMI NO NAI,621111,Consultorios de medicina general del sector privado,Coyoacán,19.30574886,-99.12666295
JEUNESSE MEDICAL SPA,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.33110778,-99.21003955
JIREH MEDICA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34109665,-99.01869074
JOSE LUIS SOSA ROMERO,621111,Consultorios de medicina general del sector privado,Tlalpan,19.28042905,-99.18415977
KALILA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.35627953,-99.08130849
KANAMEDICA,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.38509313,-99.18088041
KERALTY CLINICA,621111,Consultorios de medicina general del sector privado,Coyoacán,19.30588662,-99.16474186
LA VENTANITA DEL DR,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.49460536,-99.07071309
LAB MEDICAL GROUP BY SEDIMM,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.41639696,-99.15625746
LABORATORIO DENTAL Y CONSULTORIOS SANTA MARIA,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.45102236,-99.16178506
LABORATORIO GI,621111,Consultorios de medicina general del sector privado,Cuajimalpa de Morelos,19.33085424,-99.32630771
LABORATORIO MEDICO SANTIAGO,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.34984736,-99.0117172
LABORATORIOS LA SALUD,621111,Consultorios de medicina general del sector privado,Iztacalco,19.38520701,-99.11727538
LABORATORIOS SOL,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.42087146,-99.16427351
LOGISCTICO UV,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.38021252,-99.17358073
MARCO ANTONIO VAZQUEZ GARCIA,621111,Consultorios de medicina general del sector privado,Iztapalapa,19.33711362,-99.04888074
MARIA CAROLINA SANCHEZ VIURUIZ,621111,Consultorios de medicina general del sector privado,Benito Juárez,19.380947,-99.1728791
MARISELA CUELLAR MONTALVO CONSULTORIO MEDICO FAMILIAR,621111,Consultorios de medicina general del sector privado,Álvaro Obregón,19.35839671,-99.2547328
MATERNIDAD SANTA ELENA,621111,Consultorios de medicina general del sector privado,La Magdalena Contreras,19.3072679,-99.23366251
MED CLINICAL,621111,Consultorios de medicina general del sector privado,Coyoacán,19.31667696,-99.12157563
MED MARKETING,621111,Consultorios de medicina general del sector privado,Cuauhtémoc,19.41453239,-99.13401359
MEDIC ACUEDUCTO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.52545828,-99.1515634
MEDICA ANDRADE,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.46863895,-99.12576443
MEDICA CENTENARIO CONSULTORIO,621111,Consultorios de medicina general del sector privado,Gustavo A. Madero,19.48665402,-99.09704932
