stop_id,stop_name,grupo_stop_id
0100C701-EJ3NCLAVERIA,Eje 3 Norte Av. Cuitlahuac - Av. Clavería,1172
0100C701-EJ3NILO,Eje 3 Norte Av. Cuitlahuac - Nilo,1173
0100C700-EJ3NPTE62,Eje 3 Norte Av. Cuitlahuac - Poniente 62,1173
0100C701-EJ3NCAMARNS,Eje 3 Norte Av. Cuitlahuac - Camarones,1174
0100C701-EJ3NGRANJAS,Eje 3 Norte Av. Cuitlahuac - Las Granjas,1175
0100C700-EJ3NPLATANAL,Eje 3 Norte Av. Cuitlahuac - Platanales,1176
0100C701-EJ3NPLATANLS,Eje 3 Norte Av. Cuitlahuac - Platanales,1176
0100C701-EJ3NUECES,Eje 3 Norte Av. Cuitlahuac - Nueces,1177
0100C700-EJ3NGUANABA,Eje 3 Norte Av. Cuitlahuac - Guanabana,1178
0100C701-EJ3NGUANABAN,Eje 3 Norte Av. Cuitlahuac - Guanabana,1178
0100C701-EJ3NPSL,Eje 3 Norte Av. Cuitlahuac - Plan de San Luis,1179
0100C701-EJ3NCERDENA,Eje 3 Norte Av. Cuitlahuac - CerdeNa,1180
0100C701-EJ3NAVCEYLAN,eje 3 Norte Av. Cuitlahuac - Av. Ceylan,1181
0100C701-EJ3NAVJARDIN,Eje 3 Norte Av. Cuitlahuac - Av. Jardín,1182
0100C701-EJ3NCALL12,Eje 3 Norte Av. Cuitlahuac - Calle 12,1183
0100C700-EJ3NCALL12,Eje 3 Norte Av. Cuitlahuac - Calle 12,1183
0100C701-EJ3NCTRALSUR,Eje 3 Norte Av. Cuitlahuac - Central Sur,1184
0100C701-EJ3NCALL28,Eje 3 Norte Av. Cuitlahuac - Calle 28,1185
0100C700-EJ3NVALLEJO,Eje 3 Norte Av. Cuitlahuac - Eje 1 Poniente Calz. Vallejo,1185
0100C700-EJ3NFCOPERZ,Eje 3 Norte Av. Cuitlahuac - Francisco Pérez,1186
0100C701-EJ3NVALLEJO,Eje 3 Norte Av. Cuitlahuac - Eje 1 Poniente Calz. Vallejo,1186
0100C701-EJ3NTE3A,Eje 3 Norte Av. Cuitlahuac - Norte 3A,1187
0100C700-EJ3NDELATORR,Eje 3 Norte Av. Cuitlahuac - Martínez de la Torre,1187
0100C701-EJ3NTE1G,Eje 3 Norte Av. Cuitlahuac - Norte 1G,1188
0100C700-EJ3NALBENIZ,Eje 3 Norte Av. Cuitláhuac - Albéniz,1188
0100C701-EJ3NREALMTE,Eje 3 Norte Av. Ing. Robles Domínguez - Real del Monte,1189
0100C701-EJ3NBUENTON,Eje 3 Norte Av. Ing. Robles Domínguez - Buentono,1190
0100C700-EJ3NCONSTANT,Eje 3 Norte Av. Ing. Robles Domínguez - Constantino,1190
0100C701-EJ3NMISTERIO,Eje 3 Norte Av. Ing. Alfredo Robles Dominguez - Calz. de los Misterios,1191
0100C700-EJ3NALICIA,Eje 3 Norte Noé - Alicia,1192
0100C701-EJ3NCALZGPE,Eje 3 Norte Noé - Calz. de Guadalupe,1192
0100C700-EJ3NGRACIELA,Eje 3 Norte Noé - Graciela,1193
0100C701-EJ3NGRACIELA,Eje 3 Norte Noé - Graciela,1193
0100C701-EJ3NSARA,Eje 3 Norte Noé - Sara,1194
0100C700-EJ3NEJ1OTE,Eje 3 Norte Noé - Eje 1 Oriente Ferrocarril Hidalgo,1194
0100C701-EJ3NTE48,Eje 3 Norte Ángel Albino Corzo - Norte 48,1195
0100C701-EJ3NTE58,Eje 3 Norte Ángel Albino Corzo - Norte 58,1196
0100C700-EJ3NTE58,Eje 3 Norte Ángel Albino Corzo - Norte 58,1196
0100C701-EJ3NBONDOJIT,Eje 3 Norte Ángel Albino Corzo - Metro Bondojito,1197
0100C701-EJ3NTE70,Eje 3 Norte Ángel Albino Corzo - Norte 70,1198
0100C700-EJ3NTE70,Eje 3 Norte Ángel Albino Corzo - Norte 70,1198
0100C701-EJ3NEJ3OTE,Eje 3 Norte Angel Álbino Corzo - Eje 3 Oriente Ing. Eduardo Molina,1199
0100C700-EJ3NEJ3OTE,Eje 3 Norte Ángel Albino Corzo - Eje 3 Oriente Ing. Eduardo Molina,1199
0100C700-EJ3NTE84,Eje 3 Norte Ángel Albino Corzo - Norte 84,1200
0100C701-EJ3NTE84,Eje 3 Norte Ángel Albino Corzo - Norte 84,1200
0100C700-EJ3NTE92,Eje 3 Norte Ángel Albino Corzo - Norte 92,1201
0100C701-EJ3NTE92,Eje 3 Norte Ángel Albino Corzo - Norte 92,1201
010Z4F01-N92ANGALBCOR,Norte 92 y Eje 3 Nte. Ángel Albino de Corzo,1201
0100C701-503DVOZARCO,Av. 503 - Deportivo Zarco,1202
0100C701-508AV503,Av. 508 - Av. 503,1203
010Z4F00-AV503AV508,Av. 503 y Av. 508,1203
0100C701-508AV519,Av. 508 - Av. 519,1204
0100C701-508AV529,Av. 508 - Av. 529,1205
0100C701-508AV535,Av. 508 - Av. 535,1206
0100C701-508AV547,Av. 508 - Av. 547,1207
0100C701-FABEAV508,José Loreto Fabela - Av. 508,1208
010Z4H00-JLFABAV5080,José Loreto Fabela y Av. 508,1208
0100C701-FABEAV506,Loreto Fabela - Av. 506,1209
0100C701-FABECDA565,Loreto Fabela - 3ra Cerrada de 565,1210
0100C700-MNOETOLSTOI,Gral. Mariano Escobedo - Tolstoi,1211
0100C700-MNOEDARWIN,Gral. Mariano Escobedo - Darwin,1212
010C1301-AVMESCOKANT,Av. Mariano Escobedo y Emanuel Kant,1212
0100C700-MNOEGUTEMB,Gral. Mariano Escobedo - Gutemberg,1213
0100C700-MNOEHORACIO,Gral. Mariano Escobedo - Horacio,1214
0100C700-MNOEUCLIDES,Gral. Mariano Escobedo - Euclides,1215
010C1300-THIERSEJNAL,Thiers y Av. Ejercito Nacional,1216
0100C700-MNOETHIERS,Gral. Mariano Escobedo - Eje 3 Poniente Thiers,1216
0100C700-MNOEALBERTO,Gral. Mariano Escobedo - Lago Alberto,1217
0100C700-MNOEMAYRAN,Gral. Mariano Escobedo - Laguna de Mayran,1218
0100C700-MNOEBOLSENA,Gral. Mariano Escobedo - Lago Bolsena,1219
0100C700-MNOEMARINAL,Gral. Mariano Escobedo - Marina Nacional,1220
0100C700-MNOENEGRO,Av. Mariano Escobedo - Mar Negro,1221
0100C700-EJ3NMXTCB,Eje 3 Norte Av. Cuitlahuac - México-Tacuba,1222
0100C700-EJ3NMARMARA,Eje 3 Norte Av. Cuitlahuac - Mar Mármara,1223
0100C700-EJ3NPTE44,Eje 3 Norte Av. Cuitlahuac - Poniente 44,1224
010C1001-EGIPCUITL,Egipto y Cuitlahuac,1225
0100C700-EJ3NMAXMNEZ,Eje 3 Norte Av. Cuitlahuac - Biol. Maximiliano Martínez,1225
010C1000-BIOLMMCUITL,Biologo Maximino M. y Cuitlahuac,1225
010C1001-CAMARNTE77,Calz. Camarones y Norte 77,1226
0100C700-EJ3NCAMARNS,Eje 3 Norte Av. Cuitlahuac - Calz. Camarones,1226
0100C700-EJ3NPINA,Eje 3 Norte Av. Cuitlahuac - PiNa,1227
0100C700-EJ3NPSL,Eje 3 Norte Av. Cuitlahuac - Plan de San Luis,1228
0100C700-EJ3NFERROCT,Eje 3 Norte Av. Cuitlahuac - Ferrocarril Central,1229
0100C700-EJ3NCEYLAN,Eje 3 Norte Av. Cuitlahuac - Av. Ceylan,1230
0100C700-EJ3NAVJARDIN,Eje 3 Norte Av. Cuitlahuac - Av. Jardín,1231
0100C700-EJ3NCALL8,Eje 3 Norte Av. Cuitlahuac - Calle 8,1232
0100C700-EJ3NCTRALSUR,Eje 3 Norte Av. Cuitlahuac - Central Sur,1233
0100C700-EJ3NCALL24,Eje 3 Norte Av. Cuitlahuac - Calle 24,1234
0100C700-EJ3NLEOAUER,Eje 3 Norte Av. Cuitlahuac - Leopoldo Auer,1235
0100C700-EJ3NREALMTE,Eje 3 Norte Av. Cuitlahuac - Real del Monte,1236
0100C700-EJ3NTETRATZ,Eje 3 Norte Av. Ing. Robles Domínguez - Tetratzini,1237
0100C700-EJ3NCALZGPE,Eje 3 Norte Av. Ing. Robles Domínguez - Calz. de Guadalupe,1238
0100C700-EJ3NMISTERIO,Eje 3 Norte Av. Ing. Robles Domínguez - Calz. Misterios,1239
0100C700-EJ3NTE54A,Eje 3 Norte Ángel Albino Corzo - Norte 54A,1240
010Z4B00-NTE72AEJ3N,Norte 72-A y Eje 3 Nte.,1241
010Z4B01-N72AANALBCOR,Norte 72-A y Eje 3 Nte. Ángel Albino de Corzo,1241
0100C700-EJ3NTE72A,Eje 3 Norte Ángel Albino Corzo - Norte 72A,1241
010Z4A01-E2CONUEJ3NTE,Eje 2 Ote. H Congreso de la Unión y Eje 3 Nte.,1242
0100C700-EJ3NEJ2OTE,Eje 3 Norte Ángel Albino Corzo - Eje 2 Oriente Honorable Congreso de la Unión,1242
0100C501-CUNIONALBINO,Congreso de la Unión y Ángel Albino,1242
0100C700-EJ3NTE88,Eje 3 Norte Ángel Albino Corzo - Norte 88,1243
0100C700-EJ3NTE78A,Eje 3 Norte Ángel Albino Corzo - Norte 78A,1244
0100C700-EJ3NAV507,Eje 3 Norte Av. 506 - Av. 507,1245
0100C700-EJ3NAV503,Eje 3 Norte Av. 506 - Av. 503,1246
010Z4F00-503ANGALNCORZ,Av. 503 y Eje 3 Nte. Ángel Albino de Corzo,1246
0100C700-EJ3NAV521,Eje 3 Norte Av. 506 - Av. 521,1247
010Z4H00-JLFABAV506,José Loreto Fabela y Av. 506,1248
0100C700-EJ3NLFABELA,Eje 3 Norte Av. 506 - Loreto Fabela,1248
0100C700-EJ3NAV561,Eje 3 Norte Av. 506 - Av. 561,1249
0100C700-EJ3NAV551,Eje 3 Norte Av. 506 - Av. 551,1250
0100C700-EJ3NAV541,Eje 3 Norte Av. 506 - Av. 541,1251
0100C700-EJ3NAV535,Eje 3 Norte Av. 506 - Av. 535,1252
0100C700-DVOCEANIA,Base Deportivo Oceanía ,1253
010C1520-POPOSMADRE,Volcan Popocatepetl - Sierra Madre,1254
010C1521-POPOSMADREO,Volcan Popocatepetl - Sierra Madre Oriental,1254
010C1521-POPOMALINCH,volcan Popocatepetl - Volcan Malinche,1255
010C1520-POPOMALINCH,Volcan Popocatepetl - Volcan Malinche,1255
010C1521-POPOCOLIMA,Volcan Popocatepetl - Volcan Colima,1256
010C1520-POPOCOLIMA,Volcan Popocatepetl - Volcan Colima,1256
010C1521-PINOSIZTACCI,Av. de los Pinos - Volcan Iztaccihuatl,1257
010C1520-CONSTRZACAT,Constitución de la República - Zacatecas,1258
010Z4H00-EDZACCONREP,Estado de Zacatecas y Constitución de la República,1258
010C1521-CONSTRZACAT,Constitución de la República - Zacatecas,1258
010Z4K01-UNIACONSTREP,"Camino de la Unión ""A"" y Constitución de la República",1259
010C1521-CONSTRUNION,Constitución de la República - Unión,1259
010Z4K00-CUNCALLAMIS,Camino de la Unión y Tercer Callejón Amistad,1259
010Z4J00-PTOTAMJLORFAB,Puerto Tampico y José Loreto Fabela,1260
010Z4J01-PTOTAMPICDMAD,Puerto Tampico y Puerto Ciudad Madero,1260
010C1521-FABETAMPICO,Loreto Fabela - Puerto Tampico,1260
010C1521-FABECNOJUAN,Loreto Fabela - Camino a San Juan,1261
010C1521-FABELA412,Loreto Fabela - Av. 412,1262
010C1521-FABEJSIERRA,Loreto Fabela - Justo Sierra,1263
010C1520-PRADERA,Base Pradera,1264
010C1520-VOLCTRONAIZT,Tronador Volcan - Volcan Iztaccihuatl,1265
010C1520-CONSTRVPEDR,Constitución de la República - Volcan San Pedro,1266
010C1520-CONSTREPBCS,Constitución de la República - Baja California Sur,1267
010C1520-FABEFCOMZAN,Loreto Fabela - Francisco Morazán,1268
010Z4A00-JLFABFCOMOR,José Loreto Fabela y Av. Francisco Morazán,1268
010Z4A00-JLFPTOMATZ,José Loreto Fabela y Pto. Mazatlán,1269
010C1520-FABEMAZATLAN,Loreto Fabela - Puerto Mazatlán,1269
010C1520-FABETAMPICO,Loreto Fabela - Puerto Tampico,1270
010C1520-FABECNOJUAN,Loreto Fabela - Camino a San Juan,1271
010C1520-FABELA412,Loreto Fabela - Av. 412,1272
010C1520-FABEBOLIVAR,Loreto Fabela - Simón Bolivar,1273
010C1500-EJ4NMISTERIO,Eje 4 Norte Euzkaro - De los Misterios,1274
010C1520-EUZMISTERIO,Euzkaro - Calz. de los Misterios,1274
010C1520-RICARMISTERI,Ricarte - Calz. de los Misterios,1275
010C1520-UNIONRICARTE,Unión - Ricarte,1276
010C1520-MONTUNION,Montiel - Unión,1277
010C1520-MONTIEL,Base Montiel,1278
010C1511-EJ5NCALL1557,Eje 5 Norte Av. 412  - Calle 1557,1279
010C1511-PTE112INSUR,Poniente 112 - Av. Insurgentes Norte II,1280
010C1511-PTE112IPN,Poniente 112 - Instituto Politécnico Nacional,1281
010C1511-PTE112NTE1K,Poniente 112 - Norte 1K,1282
010C1511-PTE112NTE3,Poniente 112 - Norte 3,1283
010C1511-PTE112VALLEJ,Poniente 112 - Eje 1 Poniente Calz. Vallejo,1284
010C1511-COLT100MTROS,Coltongo - Prol. 100 Metros,1285
010C1511-COLTPTE116,Coltongo - Poniente 116,1286
010C1510-COLTPTE116,Coltongo - Poniente 116,1286
010C1511-PTE116NTE35,Poniente 116 - Norte 35,1287
010C1511-PTE116NTE45,Poniente 116 - Norte 45,1288
010C1510-EJ4NPRQGPE,Eje 4 Norte Euzkaro - Parque Guadalupe,1289
010C1510-EJ4NBUENTON,Eje 4 Norte Euzkaro - Buen Tono,1290
010C1510-EJ4NFNDMREY,Eje 4 Norte Euzkaro - Fundidora Monterrey,1291
010C1510-EJ4NINSUGEN,Eje 4 Norte Av. Fortuna - Av. Insurgentes Norte,1292
010C1510-EJ4NRIOBAMBA,Eje 4 Norte Av. Fortuna - Río Bamba,1293
010C1510-EJ4NAVIPN,Eje 4 Norte Av. Fortuna - Av. Instituto Politécnico Nacional,1294
010C1510-EJ4NHJUAREZ,Eje 4 Norte Av. Fortuna - Hospital Juárez,1295
010C1510-EJLCCHVALLE2,Eje Central Lázaro Cardenas - CCH Vallejo 2,1296
010C1510-EJLCCHVALLEJ,Eje Central Lázaro Cardenas - CCH Vallejo,1297
010C1510-EJLCBUSESNTE,Eje Central Lázaro Cardenas - Autobuses del Norte,1298
010C1510-PTE116NTE11,Poniente 116 - Norte 11,1299
010C1510-PTE112NTE17,Poniente 112 - Norte 17,1300
010C1510-COLTVALLEJO,Coltongo - Eje 1 Poniente Calz. Vallejo,1301
010C1510-COLT110MTROS,Coltongo - Prol. Sur 100 Metros,1302
010C1510-PTE122NTE45,Poniente 122 - Norte 45,1303
010C1510-PTE122PRTULA,Poniente 122 - Priv. Tula,1304
010C1510-AVCEYLAN,Base Av. Ceylan,1305
010C1500-FCOMHANKGLZ,Francisco Morazán - Carlos Hank González,1306
010C1500-FCOMVILLARAG,Francisco Morazán - Villa de Aragón,1307
010C1500-CALL1527FCOM,Calle 1527 - Francisco Morazán ,1308
010C1500-CALL1527BACH,Calle 1527 - Bachilleres No. 9 Aragón,1309
010C1500-EJ4NCALL1527,Eje 4 Norte Av. 412 - Calle 1527,1310
010C1500-EJ4NCALL1511,Eje 4 Norte Av. 412 - Calle 1511,1311
010C1500-EJ4N510,Eje 4 Norte Av. 412 - Av. 510,1312
010C1500-EJ4NAV482,Eje 4 Norte Av. 510 - Av. 482,1313
010C1500-EJ4NJLFABELA,Eje 4 Norte Av. 510 - José Loreto Fabela,1314
010C1500-EJ4N533,Eje 4 Norte Av. 510 - Av. 533,1315
010C1500-EJ4NPTOPALOS,Eje 4 Norte Av. 510 - Puerto de Palos,1316
010C1500-EJ4NAV503,Eje 4 Norte Av. 510 - Av. 503,1317
010C1500-EJ4NTE94,Eje 4 Norte Av. Talismán - Norte 94,1318
010C1501-EJ4NTE84,Eje 4 Norte Av. Talismán - Norte 84,1319
010C1500-EJ4NTE84,Eje 4 Norte Av. Talismán - Norte 84,1319
010C1500-EJ4NEJ3OTE,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,1320
010C1500-EJ4NTE70,Eje 4 Norte Av. Talismán - Norte 70,1321
010C1501-EJ4NEJ2OTE,Eje 4 Norte Av. Talismán - Eje 2 Oriente Honorable Congreso de la Unión,1322
010C1500-EJ4NEJ2OTE,Eje 4 Norte Av. Talismán - Eje 2 Oriente Honorable Congreso de la Unión,1322
010C1500-EJ4NEJ1OTE,Eje 4 Norte Av. Talismán - Eje 1 Oriente Av. Ferrocarril Hidalgo,1323
010C1501-EJ1OEJ4N,Eje 1 Oriente Av. Ferrocarril Hidalgo - Eje 4 Norte Av. Talismán,1323
010C1500-EJ4NGRANATE,Eje 4 Norte Av. Talismán - Granate,1324
010C1500-EJ4NGPE,Eje 4 Norte Euzkaro - Guadalupe,1325
010C1500-NCXBUENTONO,Necaxa - Buen Tono,1326
010C1500-NCXPRQFUNDI,Necaxa - Parque Fundidora,1327
010C1501-EXCINSURNTE,Excelsior - Av. Insurgentes Norte ,1328
010C1501-EXCLAUDIOCAS,Excelsior - Ing. Claudio Castro,1329
010C1501-EXCREALMTE,Excelsior - Real del Monte,1330
010C1501-BOSQUES,Base Bosques,1331
010C1501-NUBSQUESASIA,Naciones Unidas - Bosques de Asia,1332
010C1501-NUVILLCACAMA,Naciones Unidas - Villa Cacama,1333
010C1501-EJ4NCALL1525,Eje 4 Norte Av. 412 - Calle 1525,1334
010C1501-EJ4NAV412,Eje 4 Norte Av. 510 - Av. 412,1335
010C1501-EJ4NAV482,Eje 4 Norte Av. 510 - Av. 482,1336
010C1501-EJ4NLFABELA,Eje 4 Norte Av. 510 - Loreto Fabela,1337
010C1501-EJ4NEZAPATA,Eje 4 Norte Av. 510 - Emiliano Zapata,1338
010C1501-EJ4NAV519,Eje 4 Norte Av. 510 - Av. 519,1339
010C1501-EJ4NCECYT01,Eje 4 Norte Av. 510 - CECyT No. 01,1340
010C1501-EJ4NGRANCNL,Eje 4 Norte Av. Talismán - Gran Canal,1341
010C1501-EJ4NEJ3OTE,Eje 4 Norte Av. Talismán - Eje 3 Oriente Av. Ing. Eduardo Molina,1342
010C1501-EJ4NTE72,Eje 4 Norte Av. Talismán - Norte 72,1343
010C1501-EJ4NTE70,Eje 4 Norte Av. Talisman - Norte 70,1344
010C1501-EJ1OTEJOYAS,Eje 1 Oriente Av. FErrocarril Hidalgo - Joyas,1345
010C1501-JYSTURQUESA,Joyas - Turquesa,1346
010C1501-JYSGRANATE,Joyas - Granate,1347
010C1501-JYSGPE,Joyas - De Guadalupe,1348
010C1501-RBLMISTERIOS,Río Blanco - De los Misterios,1349
010C1501-RBLBUENTONO,Río Blanco - Buen Tono,1350
010C1501-RBLFUNDIDORA,Río Blanco - Fundidora de Monterrey,1351
010C1501-MREYPRIMAVR,Fundidora de Monterrey - Primavera,1352
010C1500-MTROPOTRERO,Base Metro Potrero,1353
010C1630-CUAUTHEZAP,Cuauhtémoc - Hacienda Emiliano Zapata Base,1354
010C1621-CUITLAHUAC,Base Metro Cuitlahuac,1355
010C1601-MXTBHUDSON,México-Tacuba - Mar Hudson,1355
010C1621-AZCAGASCASO,Av. Azcapotzalco - Lago Gascasonica,1356
010C1621-AQGOLFOSIAM,Aquiles Serdán -Golfo Siam,1357
010C1621-AQGLFESTIO,Aquiles Serdán - Golfo Estio,1358
010C1621-AQOTONO,Aquiles Serdán - Otoño,1359
010C1621-AQINVIERNO,Aquiles Serdán - Invierno,1360
010C1621-5MAYREFINERI,5 de Mayo - Metro Refineria,1361
010C1621-5MAYWALMART,5 de Mayo - Frente a Walmart,1362
010C1620-5MAYGLICERIN,5 de Mayo - Glicerina,1363
010C1621-5MAYGLICERIN,5 de Mayo - Glicerina,1363
010C1621-5MAYNTE135A,5 de Mayo - Norte 135A,1364
010C1620-5MAYNTE35A,5  de Mayo - Norte 135A,1364
010C1621-5MAYGASOLIN,5 de Mayo - Gasolina,1365
010C1620-5MAYGASOLINA,5 de Mayo - Gasolina,1365
010C1621-5MAYTEZOZOM,5 de Mayo - Tezozomoc,1366
010C1621-LCIATEZOZOMO,Camino a Santa Lucia - Tezozomoc,1367
010C1620-STALTEZOZOMO,Camino a Santa Lucia - Tezozomoc,1368
010C1621-LCIADEMOCRA,Camino a Santa Lucia - Democracias,1368
010C1621-CNOLUCIANRNJ,Camino a Santa Lucia - Calz. de la Naranja,1369
010C1621-NRNJQUETZALA,Calz. de la Naranja - Quetzala,1370
010C1620-NRNJZARATE,Calz. de la Naranja - Alfredo Zarate,1370
010C1620-NRNJAHUZOTL,Calz. de la Naranja - Av. Ahuzotl,1371
010C1621-NRNJAHUIZOTL,Calz. de la Naranja - Santiago Ahuizotl,1371
010C1621-NRNJFCOSANC,Calz. de la Naranja - Francisco Sánchez,1372
010C1620-NRNJRIVAPALA,Calz. de la Naranja - Carlos Riva Palacios,1372
010C1621-NRNJECARRAN,Calz. de la Naranja - Emilio Carranza,1373
010C1620-NRNJSANFCO,Calz. de la Naranja - San Francisco,1374
010C1621-NRNJGVOBAZ,Calz. de la Naranja -Gustavo Baz,1374
010C1621-NRNJABRAHA,Calz. de la Naranja - Abraham Sánchez,1375
010C1621-NRNJANORVE,Calz. de la Naranja - Enrique Añorve,1376
010C1620-ENRNARANJA,Enrique Añorve - Calz. de la Naranja,1376
010C1621-NRNJCSTRJ,Calz. de la Naranja - Adrian Castrejon,1377
010C1621-CSTRJCARDEL,Adrian Castrejon - José Cardel,1378
010C1621-CSTRJFCOVILL,Adrian Castrejon - Francisco Villa,1379
010C1621-CSTRJCAPISTR,Adrian Castrejon - Jesús Capistran,1380
010C1621-CSTRJPELIASC,Adrian Castrejon - Plutarco Elias Calles,1381
010C1621-CSTRJFCOIMAD,Adrian Castrejon - Francisco I. Madero,1382
010C1621-CSTRJLMATEOS,Adrian Castrejon - Adolfo Lopez Mateos,1383
010C1621-CSTRJCAPETIL,Adrian Castrejon - Alonso Capetillo,1384
010C1621-CSTRJLIBERAT,Adrian Castrejon - Liberato Lara,1385
010C1621-CASTREJN23A,Adrian Castrejon - 23 de Abril,1386
010C1620-23AJAMARO,23 de Abril - Joaquin Amaro,1387
010C1621-23AJAMARO,23 de Abril - Joaquin Amaro,1387
010C1621-23AJAUREGUI,23 de Abril - Eusebio Jauregui,1388
010C1620-23AJAUREGUI,23 de Abril - Eusebio Jáuregui,1388
010C1620-23ABLACKALL,23 de Abril - Leopoldo Blackaller,1389
010C1621-23ABLACKALL,23 de Abril - Leopoldo Blackaller,1389
010C1621-23ARMAS,23 de Abril - de las Armas,1390
010C1620-ARM23ABRIL,De las Armas - 23 de Abril,1390
010C1621-ARMECHEGAR,De las Armas - Echegaray,1391
010C1000-ISIDROARMAS,Calz. San Isidro y Calz. de las Armas,1391
010C1620-ARMECHEGARA,De las Armas - Echegaray,1391
010C1621-ECHEREMEDIO,Echegaray - Río de los Remedios,1392
010C1621-ENARNACESTR,Hacienda de la Encarnación - Estrella,1393
010C1621-ENARNACGBAZ,Hacienda de la Encarnación - Gustavo Baz,1394
010C1621-GBAZHDAGAVIA,Gustavo Baz - Hacienda de la Gavia,1395
010C1620-LVGUSTAVBAZ,Lomas Verdes - Vía Gustavo Baz,1395
010C1621-GUSTAVOCUAU,Gustavo Baz - Cuauhtémoc,1396
010C1621-CUAUHECHEGA,Cuauhtémoc - Paseo de la Hacienda Echegaray,1397
010C1800-MAVILACECH,Blvd. Manuel Avila C. y Paseo de la Hacienda Echegaray,1398
010C1621-ECHEBICENTE,Paseo de la Hacienda Echegaray - Viaducto Elevado Bicentenario,1398
010C1621-LVNIEVES,Lomas Verdes - Colina de las Nieves,1399
010C1621-LOMASVERDES,Base Lomas Verdes,1400
010C1620-ASGOLFESTILO,Aquiles Serdán - Golfo Estilo,1401
010C1620-5MAYREFINERI,5 de Mayo - Metro Refineria,1402
010C1620-5MAYWALMART,5 de Mayo - Frente a Walmart,1403
010C1620-5MAYNTE135,5 de Mayo - Norte 135,1404
010C1620-5MAYPTAPARQ,5 de Mayo - Puerta del Parque,1405
010C1620-STALDEMOCR,Camino a Santa Lucia - Democracias,1406
010C1620-NRNJWENSES,Calz. de la Naranja - Wenseslao Lara,1407
010C1620-NRNJSOLORZA,Calz. de la Naranja - José Luis Solorzano,1408
010C1620-NRNJABUNDIO,Calz. de la Naranja - Abundio Gómez,1409
010C1620-NRNJFABELA,Calz. de la Naranja - Isidro Fabela,1410
010C1620-NRNJDELMAZO,Calz. de la Naranja - Alfredo del Mazo,1411
010C1620-ENRJCARDEL,Enrique Añorve - José Cardel,1412
010C1620-ENRFCOVILLA,Enrique Añorve - Francisco Villa,1413
010C1620-ENRCAPISTRA,Enrique Añorve - Jesús Capistran,1414
010C1620-ENRPELIASCAL,Enrique Añorve - Plutarco Elias Calles,1415
010C1620-ENRALMATEOS,Enrique Añorve - Adolfo López Mateos,1416
010C1620-ENRCAPETILLO,Enrique Añorve - Alonso Capetillo,1417
010C1620-ENRLIBERATO,Enrique Añorve - Liberato Lara,1418
010C1620-23AEANORVE,23 de Abril - Enrique Añorve,1419
010C1620-23ABENAVIDES,23 de Abril - Catarino Benavides,1420
010C1620-CIMREMEDIOS,La Cima - Río de los Remedios,1421
010C1620-CIMABOSQUE,La Cima - El Bosque,1422
010C1620-HUARCOCOYO,Hacienda de la Huaracha - Hacienda de Cocoyoc,1423
010C1620-LVECHEGARAY,Lomas Verdes - Paseo de la Hacienda Echegaray,1424
010C1620-LOMASVERDES,Base Lomas Verdes,1425
010C1601-INGMJOAQUIN,Ingenieros Militares - Río San Joaquin,1426
010C1601-INGMPSANCTO,Ingenieros Militares - Panteón Sanctorum,1427
010C1211-MILITARES,Ingenierons Militares y Transmisiones Militares,1427
010C1600-INGMTRANSMIS,Ingenieros Militares - Transmisiones Militares Panteón Sanctorum,1427
010C1601-INGMDEMET,Ingenieros Militares - Demet,1428
010C1601-INGMKALTEX,Ingenieros Militares - Kaltex,1429
010C1601-BARTARISTA,San Bartolo - General Arista,1430
010C1601-BARTPARANA,San Bartolo - Río Parana,1431
010C1601-BARTSANCTOR,Calz. San Bartolo - Sanctorum,1432
010C1601-BARTURUGUAY,Calz. San Bartolo - Ururguay,1433
010C1601-BARTESPANOL,Calz. San Bartolo - Panteón EspaNol,1434
010C1601-MXTBVIEDMA,México-Tacuba - Lago Viedma,1435
010C1601-MXTBPLAVA,México-Tacuba - Lago Tlava,1436
010C1600-MXTCBTANA,México-Tacuba - Lago Tana,1436
010C1601-MXTBTANA,México-Tacuba - Lago Tana,1437
010C1601-MXTBGASCASO,México-Tacuba - Cerrada Lago Gascasonica,1438
010C1600-MXTCBAMATITL,México-Tacuba - Lago Amatitla,1439
010C1601-MXTBAMATITLA,México-Tacuba - Amatitla,1439
010C1601-MXTBPUENTE,México-Tacuba - Puente,1440
010C1601-MXTBMETRO,México-Tacuba - Metro Tacuba,1441
010C1601-MXTBPANADER,México-Tacuba - Panaderia la Palanca,1442
010C1600-MXTCBMERCA,México-Tacuba - Mercado Tacuba,1442
010C1600-MXTCBTIRENO,México-Tacuba - Mar Tireno,1443
010C1601-MXTBCARIBE,México-Tacuba - Mar Caribe,1443
010C1601-MXTBAFFIN,México-Tacuba - Mar Baffin,1444
010C1600-MXTCBCALIFOR,México-Tacuba - Golfo de California,1444
010C1601-MXTBCUITLAHU,México-Tacuba - Cuitlahuac,1445
010C1601-MXTBCDAPOPO,México-Tacuba - Cerrada Popotla,1446
010C1601-MXTBARAFURA,México-Tacuba - Arafura,1447
010C1601-MXTBPOPOTLA,México-Tacuba - Metro Popotla,1448
010C1600-MXTCBCOLMIL,México-Tacuba - Colegio Militar,1448
010C1601-MXTBPLNAYALA,México-Tacuba - Plan de Ayala,1449
010C1600-MXTCBCARRLL,México-Tacuba - Carrillo Puerto,1450
